,èäìæ,ízîNêî,ínàÊêlå˚,à‹ìx,åoìx,èZëÓâøäi,ïîâÆêî/êl,êQé∫êî/êl
304,2.8125,42.0,877.0,37.77,-122.18,0.973,1.3454960091220067,0.29304446978335236
305,1.8913,43.0,1111.0,37.76,-122.18,0.912,1.8163816381638165,0.36723672367236726
306,1.7056,49.0,790.0,37.76,-122.19,0.914,1.731645569620253,0.3569620253164557
307,2.2768,52.0,1479.0,37.77,-122.18,0.962,1.8553076402974984,0.3698444895199459
308,3.2552,51.0,1173.0,37.77,-122.18,1.201,1.7962489343563512,0.40153452685422003
309,2.0556,52.0,1029.0,37.77,-122.18,1.0,1.698736637512148,0.35179786200194363
310,2.4659,52.0,1030.0,37.76,-122.19,0.947,1.9650485436893204,0.3796116504854369
311,1.75,47.0,826.0,37.76,-122.2,0.857,1.3510895883777239,0.3135593220338983
312,2.0469,41.0,1412.0,37.77,-122.19,0.893,1.4419263456090652,0.36118980169971676
313,2.7159,45.0,1132.0,37.77,-122.19,1.014,1.6360424028268552,0.3471731448763251
314,1.2083,41.0,522.0,37.76,-122.19,0.725,1.764367816091954,0.39655172413793105
315,1.925,45.0,630.0,37.76,-122.19,0.741,1.579365079365079,0.37777777777777777
316,1.5809,36.0,531.0,37.75,-122.2,0.7,1.1412429378531073,0.24858757062146894
317,1.4097,37.0,1925.0,37.76,-122.2,0.846,1.3922077922077922,0.38233766233766237
318,0.7683,38.0,1144.0,37.76,-122.19,0.818,1.30506993006993,0.3234265734265735
319,1.3194,19.0,1481.0,37.75,-122.19,0.814,1.4902093180283593,0.38149898717083053
320,0.8012,28.0,435.0,37.75,-122.19,0.818,1.9678160919540233,0.43448275862068964
321,1.9479,26.0,984.0,37.76,-122.19,0.858,1.3140243902439024,0.3018292682926829
322,1.1765,36.0,567.0,37.74,-122.19,0.871,1.4938271604938271,0.37389770723104054
323,2.3456,42.0,380.0,37.74,-122.18,0.835,1.4236842105263159,0.4052631578947368
324,2.1538,44.0,825.0,37.73,-122.19,0.797,1.2921212121212122,0.30666666666666664
325,2.5139,43.0,417.0,37.74,-122.19,0.834,1.6954436450839327,0.35251798561151076
326,1.2625,45.0,801.0,37.73,-122.19,0.847,1.9076154806491885,0.3632958801498128
327,2.9063,42.0,646.0,37.73,-122.18,0.8,1.4071207430340558,0.3328173374613003
328,2.5192,43.0,855.0,37.73,-122.18,0.764,1.6269005847953217,0.34269005847953216
329,2.1111,44.0,435.0,37.73,-122.18,0.797,1.2597701149425287,0.2735632183908046
330,2.455,42.0,2736.0,37.73,-122.18,0.824,1.4890350877192982,0.3194444444444444
331,2.4028,41.0,1481.0,37.74,-122.17,0.977,1.0891289669142472,0.3004726536124241
332,2.15,47.0,327.0,37.74,-122.17,0.972,1.415902140672783,0.40978593272171254
333,2.4776,43.0,494.0,37.74,-122.17,1.016,1.6558704453441295,0.39068825910931176
334,2.1587,43.0,1231.0,37.73,-122.17,0.865,1.1965881397238018,0.3013809910641755
335,1.8438,35.0,323.0,37.74,-122.18,0.905,1.5603715170278634,0.39009287925696584
336,3.0298,46.0,749.0,37.74,-122.17,1.076,1.369826435246996,0.30173564753004006
337,2.25,46.0,693.0,37.74,-122.17,0.842,1.1096681096681096,0.26406926406926406
338,2.2467,46.0,1339.0,37.74,-122.18,0.889,1.5705750560119491,0.2920089619118746
339,4.0469,45.0,282.0,37.75,-122.18,0.807,1.1702127659574468,0.2695035460992908
340,1.325,46.0,621.0,37.75,-122.18,0.871,1.5152979066022545,0.35104669887278583
341,1.6196,38.0,732.0,37.75,-122.17,0.851,1.355191256830601,0.38114754098360654
342,2.1731,45.0,901.0,37.75,-122.18,0.82,1.0987791342952276,0.28967813540510545
343,1.9167,36.0,482.0,37.75,-122.19,0.828,2.336099585062241,0.5456431535269709
344,2.069,43.0,652.0,37.75,-122.18,0.846,1.5889570552147236,0.357361963190184
345,1.712,36.0,651.0,37.75,-122.18,0.821,1.608294930875576,0.32872503840245776
346,2.5625,33.0,999.0,37.76,-122.17,0.893,1.2812812812812813,0.3073073073073073
347,1.9821,43.0,907.0,37.75,-122.17,0.983,1.7497243660418964,0.3528114663726571
348,2.5043,41.0,828.0,37.75,-122.17,0.923,1.5181159420289856,0.3272946859903382
349,2.3281,44.0,763.0,37.75,-122.17,0.888,1.5963302752293578,0.32503276539973786
350,1.4375,48.0,935.0,37.75,-122.17,0.9,1.872727272727273,0.41711229946524064
351,2.5122,45.0,1437.0,37.76,-122.16,0.955,1.5998608211551844,0.35768963117606123
352,1.5625,38.0,1516.0,37.75,-122.16,0.917,1.620712401055409,0.41160949868073876
353,3.1587,47.0,597.0,37.75,-122.17,1.004,1.6716917922948074,0.3534338358458961
354,1.8426,40.0,949.0,37.76,-122.17,0.948,1.7755532139093784,0.36143308746048475
355,4.6696,46.0,881.0,37.76,-122.16,1.643,2.0737797956867197,0.34846765039727584
356,2.4598,36.0,1438.0,37.76,-122.16,1.555,1.9339360222531294,0.3991655076495132
357,6.0749,39.0,763.0,37.76,-122.15,1.969,2.3892529488859764,0.3748361730013106
358,4.8304,27.0,1297.0,37.77,-122.14,2.791,1.7185813415574402,0.28141865844255975
359,5.5701,34.0,545.0,37.76,-122.14,2.528,2.776146788990826,0.4238532110091744
360,5.37,26.0,1222.0,37.76,-122.13,2.754,2.672667757774141,0.40180032733224225
361,6.86,33.0,808.0,37.75,-122.12,2.5,2.238861386138614,0.32301980198019803
362,7.6923,28.0,329.0,37.75,-122.12,3.298,2.4133738601823707,0.33738601823708203
363,4.0313,36.0,299.0,37.75,-122.14,1.955,2.3076923076923075,0.35117056856187284
364,6.8323,33.0,579.0,37.75,-122.14,2.559,2.303972366148532,0.3454231433506045
365,4.975,30.0,137.0,37.75,-122.13,3.111,3.0218978102189773,0.3941605839416058
366,5.3602,36.0,229.0,37.75,-122.13,3.3,3.353711790393013,0.40611353711790393
367,5.0,41.0,1476.0,37.74,-122.13,2.489,2.9810298102981028,0.45121951219512185
368,2.925,46.0,429.0,37.75,-122.16,1.429,2.2237762237762237,0.3752913752913753
369,3.8913,40.0,849.0,37.75,-122.15,1.263,1.7020023557126032,0.30153121319199055
370,3.225,44.0,946.0,37.75,-122.15,1.358,2.048625792811839,0.42177589852008457
371,3.1458,41.0,571.0,37.74,-122.15,1.306,1.499124343257443,0.3117338003502627
372,2.537,24.0,1137.0,37.75,-122.16,1.079,1.5743183817062443,0.3992963940193492
373,2.5568,44.0,378.0,37.75,-122.16,1.111,1.6322751322751323,0.34656084656084657
374,3.5083,43.0,853.0,37.74,-122.15,1.22,1.6213364595545134,0.3223915592028136
375,3.3125,49.0,764.0,37.74,-122.15,1.18,1.7342931937172774,0.362565445026178
376,1.8235,40.0,928.0,37.75,-122.16,0.952,1.322198275862069,0.3168103448275862
377,3.8047,35.0,406.0,37.75,-122.16,0.943,1.6428571428571428,0.3448275862068966
378,2.2917,34.0,824.0,37.74,-122.17,0.925,1.4842233009708738,0.34101941747572817
379,2.4962,37.0,835.0,37.75,-122.17,0.918,1.6514970059880238,0.3437125748502994
380,4.0417,43.0,826.0,37.74,-122.16,1.094,1.8571428571428572,0.36319612590799033
381,3.4844,46.0,567.0,37.74,-122.16,1.295,1.8148148148148149,0.31922398589065254
382,4.1458,52.0,355.0,37.74,-122.16,1.434,2.171830985915493,0.4140845070422535
383,2.625,47.0,533.0,37.74,-122.16,0.982,1.5459662288930585,0.41838649155722324
384,2.0227,44.0,609.0,37.74,-122.16,1.031,1.8013136288998357,0.3924466338259442
385,3.3333,49.0,576.0,37.9,-122.29,2.768,2.2274305555555554,0.4131944444444444
386,5.338,52.0,594.0,37.9,-122.29,2.709,2.7003367003367003,0.44276094276094274
387,3.4732,52.0,870.0,37.89,-122.29,2.462,2.583908045977012,0.4850574712643679
388,3.5125,38.0,1027.0,37.9,-122.3,2.242,2.2035053554040895,0.5082765335929893
389,3.1375,52.0,693.0,37.89,-122.29,2.291,2.266955266955267,0.5036075036075036
390,2.8036,46.0,815.0,37.89,-122.3,2.116,1.865030674846626,0.49325153374233127
391,4.5824,15.0,2420.0,37.9,-122.3,2.561,2.100413223140496,0.5008264462809916
392,3.0208,36.0,518.0,37.89,-122.3,2.063,2.0791505791505793,0.5656370656370656
393,4.0875,52.0,620.0,37.89,-122.3,2.213,2.0129032258064514,0.45645161290322583
394,4.5268,42.0,551.0,37.89,-122.33,2.074,2.4355716878402904,0.5281306715063521
395,1.7375,37.0,2556.0,37.88,-122.34,3.5,1.1975743348982786,0.36384976525821594
396,3.1795,52.0,1498.0,37.89,-122.29,2.182,2.116822429906542,0.46595460614152195
397,3.8672,50.0,523.0,37.88,-122.29,2.167,2.3154875717017207,0.49904397705544934
398,5.1675,52.0,374.0,37.89,-122.29,2.706,2.6176470588235294,0.4679144385026738
399,5.1696,52.0,1004.0,37.89,-122.29,2.614,2.25996015936255,0.3784860557768925
400,4.2614,52.0,769.0,37.88,-122.28,2.613,2.397919375812744,0.4317295188556567
401,5.0551,52.0,940.0,37.89,-122.29,2.322,2.3170212765957445,0.4478723404255319
402,5.6228,42.0,645.0,37.9,-122.27,3.754,2.558139534883721,0.4248062015503876
403,7.8864,52.0,705.0,37.9,-122.26,3.573,2.7333333333333334,0.39574468085106385
404,7.9556,52.0,684.0,37.9,-122.27,3.744,3.039473684210526,0.3991228070175439
405,6.174,52.0,572.0,37.9,-122.27,3.588,3.1520979020979016,0.41958041958041953
406,6.9414,52.0,671.0,37.9,-122.27,4.175,3.041728763040239,0.4023845007451566
407,8.8342,52.0,975.0,37.89,-122.27,4.305,3.124102564102564,0.3825641025641025
408,7.1754,52.0,779.0,37.9,-122.28,3.629,2.975609756097561,0.42105263157894735
409,10.0825,52.0,658.0,37.9,-122.28,3.97,3.044072948328267,0.3799392097264437
410,4.9083,52.0,819.0,37.9,-122.28,3.468,2.7606837606837606,0.4004884004884005
411,5.7912,52.0,412.0,37.89,-122.28,3.271,2.9733009708737863,0.41019417475728154
412,4.5893,52.0,835.0,37.89,-122.28,2.901,2.7724550898203595,0.48862275449101794
413,5.4171,52.0,722.0,37.89,-122.28,2.92,2.8670360110803323,0.4556786703601108
414,4.125,52.0,1085.0,37.89,-122.28,2.709,2.4110599078341015,0.4359447004608295
415,7.266,52.0,973.0,37.89,-122.27,3.711,2.7132579650565263,0.3761562178828366
416,5.3989,52.0,723.0,37.89,-122.27,3.356,2.73582295988935,0.40525587828492393
417,7.8336,37.0,903.0,37.9,-122.26,3.713,2.4584717607973423,0.3709856035437431
418,6.1593,41.0,356.0,37.89,-122.25,3.44,3.1601123595505616,0.547752808988764
419,6.381,52.0,1005.0,37.89,-122.26,3.422,3.062686567164179,0.49154228855721405
420,6.6828,52.0,1205.0,37.89,-122.26,3.709,3.0755186721991703,0.44066390041493775
421,7.5385,37.0,987.0,37.89,-122.25,3.5,3.0395136778115504,0.4630192502532928
422,6.7138,42.0,1031.0,37.89,-122.25,3.686,2.7769156159068866,0.4461687681862269
423,6.2425,52.0,894.0,37.88,-122.26,3.918,2.8534675615212524,0.46644295302013417
424,5.7979,52.0,823.0,37.88,-122.26,4.153,2.7399756986634265,0.49817739975698655
425,4.2813,52.0,1232.0,37.88,-122.27,2.849,2.727272727272727,0.525974025974026
426,3.5417,52.0,669.0,37.88,-122.27,2.875,2.530642750373692,0.5844544095665172
427,3.0132,44.0,989.0,37.88,-122.27,2.729,2.277047522750253,0.5985844287158746
428,4.1429,52.0,1058.0,37.88,-122.28,2.596,2.3582230623818523,0.4640831758034025
429,4.1912,52.0,506.0,37.88,-122.28,2.545,2.3577075098814224,0.39525691699604737
430,3.9167,52.0,489.0,37.88,-122.28,2.356,2.3967280163599183,0.43967280163599176
431,3.8897,52.0,824.0,37.88,-122.29,2.184,2.620145631067961,0.5145631067961164
432,3.1065,48.0,1034.0,37.88,-122.29,2.292,2.2872340425531914,0.47388781431334626
433,2.9926,46.0,920.0,37.88,-122.29,1.921,2.0597826086956523,0.48043478260869565
434,3.556,52.0,841.0,37.88,-122.29,1.793,1.9619500594530321,0.469678953626635
435,1.475,45.0,749.0,37.88,-122.3,1.875,0.6048064085447263,0.19492656875834447
436,1.6971,52.0,208.0,37.88,-122.3,1.388,1.9663461538461535,0.46634615384615385
437,2.1705,10.0,228.0,37.87,-122.3,1.5,2.2061403508771935,0.5175438596491229
438,2.75,50.0,287.0,37.86,-122.3,1.406,1.7386759581881532,0.4425087108013937
439,2.5682,52.0,218.0,37.85,-122.29,1.2,2.1880733944954125,0.5458715596330275
440,2.9,46.0,854.0,37.88,-122.3,1.448,1.9285714285714284,0.44028103044496486
441,2.2208,52.0,1695.0,37.87,-122.3,1.448,1.8424778761061946,0.44188790560471974
442,3.2344,52.0,403.0,37.88,-122.28,2.455,2.3746898263027294,0.4665012406947891
443,3.5156,52.0,288.0,37.87,-122.28,2.0,2.045138888888889,0.4583333333333333
444,1.9805,49.0,963.0,37.87,-122.28,1.737,2.103842159916926,0.569055036344756
445,2.6684,50.0,1129.0,37.87,-122.29,1.856,1.6200177147918513,0.47475642161204606
446,3.875,52.0,386.0,37.87,-122.29,1.826,2.318652849740933,0.5129533678756477
447,3.006,52.0,811.0,37.88,-122.28,2.279,2.3538840937114673,0.5129469790382245
448,2.543,46.0,1293.0,37.87,-122.28,2.207,2.337200309358082,0.5382830626450116
449,2.8676,46.0,805.0,37.87,-122.28,2.12,2.207453416149068,0.5540372670807453
450,2.1907,52.0,1372.0,37.88,-122.27,2.714,2.043002915451895,0.6778425655976676
451,1.7778,30.0,862.0,37.87,-122.27,2.688,1.6995359628770301,0.5092807424593968
452,2.52,37.0,1152.0,37.88,-122.27,2.778,2.2734375,0.5920138888888888
453,4.2788,52.0,483.0,37.88,-122.26,3.325,2.37888198757764,0.5279503105590063
454,2.944,52.0,1558.0,37.88,-122.26,3.389,1.5166880616174583,0.38767650834403083
455,1.725,52.0,1798.0,37.88,-122.26,2.875,1.4482758620689655,0.46551724137931033
456,5.2289,41.0,266.0,37.87,-122.25,3.846,2.575187969924812,0.5300751879699248
457,2.5562,42.0,2184.0,37.87,-122.25,3.714,0.8040293040293041,0.21291208791208793
458,0.949,52.0,2016.0,37.87,-122.25,3.5,0.5972222222222222,0.22817460317460317
460,1.4012,52.0,3337.0,37.87,-122.26,1.75,0.3257416841474378,0.11117770452502247
461,1.1859,52.0,1721.0,37.87,-122.26,2.417,1.611272515979082,0.5798954096455549
462,1.7464,35.0,1675.0,37.87,-122.27,2.167,1.9211940298507462,0.6614925373134328
463,2.8846,49.0,707.0,37.87,-122.27,2.113,1.9094766619519095,0.5205091937765205
464,2.7372,52.0,1424.0,37.87,-122.27,2.102,2.1657303370786516,0.49016853932584276
465,3.8594,52.0,393.0,37.86,-122.28,1.964,2.3867684478371496,0.4961832061068702
466,3.5625,52.0,828.0,37.87,-122.28,1.917,2.1896135265700485,0.42632850241545894
467,2.2788,52.0,571.0,37.87,-122.28,1.823,2.1593695271453592,0.5253940455341507
468,2.537,44.0,1382.0,37.87,-122.29,1.75,1.8371924746743848,0.5463096960926194
469,2.525,46.0,792.0,37.87,-122.29,1.659,1.5997474747474747,0.409090909090909
470,1.9946,52.0,815.0,37.86,-122.29,1.569,2.042944785276074,0.49570552147239266
471,2.8214,52.0,788.0,37.86,-122.28,1.643,2.1053299492385786,0.46573604060913704
472,2.6165,52.0,1145.0,37.87,-122.29,1.5,1.943231441048035,0.40174672489082963
473,1.9483,50.0,1354.0,37.86,-122.29,1.505,1.8353028064992614,0.448301329394387
474,1.9327,52.0,958.0,37.86,-122.28,1.699,2.1200417536534446,0.46972860125260957
475,1.9798,49.0,1361.0,37.86,-122.28,1.474,2.1542983100661277,0.4908155767817781
476,2.4167,52.0,1005.0,37.85,-122.28,1.527,2.2348258706467656,0.46965174129353227
477,2.5417,49.0,924.0,37.86,-122.27,1.827,2.220779220779221,0.4707792207792208
478,3.3906,52.0,780.0,37.86,-122.28,1.793,2.562820512820513,0.5346153846153847
479,2.5652,52.0,1582.0,37.86,-122.28,1.577,1.9007585335018964,0.4367888748419722
480,2.2845,41.0,1213.0,37.86,-122.28,1.531,1.8252267106347897,0.4534212695795548
481,2.6071,52.0,486.0,37.86,-122.27,2.5,2.2386831275720165,0.6275720164609053
482,3.15,52.0,494.0,37.86,-122.27,2.063,1.688259109311741,0.37651821862348184
483,2.6914,52.0,849.0,37.86,-122.27,2.188,2.0836277974087163,0.4381625441696113
484,1.8447,52.0,1127.0,37.86,-122.27,1.982,2.047027506654836,0.5173025732031943
485,1.6307,35.0,3276.0,37.86,-122.26,2.536,1.5753968253968254,0.5323565323565325
486,2.9044,52.0,1493.0,37.86,-122.26,2.574,2.3422638981915607,0.5572672471533825
487,2.9405,52.0,1461.0,37.86,-122.26,2.895,2.5831622176591376,0.509240246406571
488,3.3893,52.0,1253.0,37.86,-122.26,2.417,2.3048683160415004,0.48204309656823624
489,3.0417,48.0,1656.0,37.86,-122.25,4.896,1.3001207729468598,0.31219806763285024
490,7.0897,52.0,514.0,37.86,-122.25,4.462,2.7023346303501947,0.3715953307392996
491,5.0463,52.0,719.0,37.86,-122.25,4.563,2.376912378303199,0.4422809457579973
492,1.7652,52.0,878.0,37.86,-122.25,3.368,1.8075170842824602,0.5056947608200456
495,5.3794,52.0,1316.0,37.86,-122.25,3.769,3.0759878419452886,0.5037993920972644
496,3.2619,52.0,1508.0,37.85,-122.26,3.096,2.3992042440318304,0.5092838196286472
497,2.7054,52.0,1800.0,37.85,-122.27,1.823,2.2644444444444445,0.5111111111111111
498,2.2431,47.0,719.0,37.85,-122.27,1.727,2.888734353268428,0.5563282336578581
499,1.9028,50.0,675.0,37.85,-122.27,1.508,1.8948148148148147,0.4444444444444444
500,1.5817,52.0,875.0,37.85,-122.27,1.536,2.256,0.48685714285714293
501,2.2841,52.0,152.0,37.85,-122.27,1.063,2.203947368421052,0.5460526315789473
502,1.3785,47.0,843.0,37.85,-122.27,1.423,1.6310794780545672,0.3641755634638197
503,2.9018,52.0,281.0,37.85,-122.28,1.194,2.170818505338078,0.5160142348754448
504,1.73,44.0,506.0,37.85,-122.28,1.479,2.025691699604743,0.391304347826087
505,2.2625,48.0,1054.0,37.85,-122.28,1.329,1.9573055028462998,0.45920303605313084
506,2.2106,35.0,1017.0,37.84,-122.29,1.325,1.8407079646017699,0.4119960668633236
507,2.6997,52.0,1623.0,37.83,-122.28,1.269,1.9149722735674677,0.5009242144177449
508,4.0018,14.0,3100.0,37.84,-122.3,1.438,2.3725806451612903,0.7767741935483871
513,8.1872,52.0,1005.0,37.82,-122.23,4.661,3.0358208955223875,0.37910447761194027
515,5.8948,52.0,585.0,37.83,-122.24,4.578,3.003418803418804,0.4205128205128206
516,8.1194,52.0,916.0,37.83,-122.24,4.716,2.673580786026201,0.3406113537117904
518,6.155,52.0,1470.0,37.82,-122.24,3.986,2.493197278911565,0.3517006802721088
519,5.883,52.0,1104.0,37.82,-122.25,3.407,2.2409420289855073,0.365036231884058
520,5.2128,52.0,1242.0,37.76,-122.23,2.899,2.4452495974235107,0.41545893719806765
521,4.7188,52.0,805.0,37.76,-122.23,3.353,2.8186335403726708,0.4012422360248447
522,5.2915,52.0,378.0,37.76,-122.23,3.33,3.4814814814814814,0.46825396825396826
523,2.6411,52.0,481.0,37.77,-122.24,2.41,2.3970893970893976,0.48856548856548865
524,3.3214,52.0,409.0,37.77,-122.23,1.896,1.8875305623471883,0.43765281173594134
525,3.6417,52.0,885.0,37.77,-122.24,2.063,1.9333333333333333,0.43615819209039547
526,3.0161,52.0,1468.0,37.77,-122.25,2.157,1.8051771117166213,0.385558583106267
527,3.1771,52.0,482.0,37.77,-122.25,2.102,2.1535269709543567,0.4564315352697095
528,3.4531,52.0,825.0,37.77,-122.25,2.088,1.8509090909090908,0.3878787878787879
529,4.3098,52.0,429.0,37.77,-122.25,1.979,2.0023310023310024,0.36596736596736595
530,3.3438,52.0,528.0,37.78,-122.26,2.013,1.8371212121212122,0.4109848484848485
531,2.9213,52.0,496.0,37.78,-122.26,1.908,2.1068548387096775,0.4818548387096774
532,2.6806,52.0,718.0,37.78,-122.27,2.079,1.9610027855153203,0.38997214484679665
533,3.7708,52.0,630.0,37.78,-122.27,2.153,1.9396825396825397,0.41904761904761906
534,3.9444,45.0,723.0,37.78,-122.27,2.129,1.6168741355463347,0.36376210235131395
535,5.2601,13.0,959.0,37.78,-122.27,2.927,2.1063607924921794,0.5578727841501564
536,2.5444,30.0,3668.0,37.79,-122.28,2.75,1.1300436205016358,0.23691384950926936
537,2.6447,42.0,2037.0,37.77,-122.3,2.0,1.0004909180166914,0.18065783014236622
538,2.5762,29.0,3741.0,37.78,-122.28,1.734,1.3777064955894145,0.37262763966853785
539,1.9427,42.0,821.0,37.78,-122.29,1.022,1.5115712545676006,0.3763702801461632
540,2.9688,52.0,870.0,37.77,-122.28,2.208,1.6873563218390801,0.41724137931034483
541,3.75,27.0,1901.0,37.77,-122.28,2.428,2.102577590741715,0.5644397685428721
542,5.1702,18.0,1243.0,37.76,-122.29,2.654,2.311343523732904,0.6138374899436846
543,2.5139,50.0,730.0,37.78,-122.28,2.19,2.036986301369863,0.4191780821917808
544,2.9732,52.0,793.0,37.77,-122.26,2.821,2.1059268600252206,0.4413619167717529
545,5.5337,52.0,1033.0,37.77,-122.27,3.72,2.1800580832526624,0.37560503388189737
546,4.1667,52.0,872.0,37.77,-122.27,2.258,1.985091743119266,0.4323394495412844
547,2.7115,52.0,849.0,37.77,-122.27,2.208,2.0141342756183747,0.5665488810365136
548,3.3269,52.0,1121.0,37.77,-122.27,2.345,2.130240856378234,0.49866190900981266
549,3.2685,52.0,872.0,37.77,-122.25,2.542,2.4724770642201834,0.525229357798165
550,4.7778,52.0,637.0,37.77,-122.26,3.518,2.456828885400314,0.4945054945054945
551,4.226,52.0,663.0,37.77,-122.26,2.75,2.570135746606335,0.559577677224736
552,3.3571,52.0,411.0,37.77,-122.26,4.054,2.9440389294403895,0.40875912408759124
553,2.9899,52.0,915.0,37.77,-122.26,2.281,2.291803278688525,0.4852459016393443
554,2.875,52.0,921.0,37.77,-122.26,2.34,2.006514657980456,0.5200868621064061
555,2.3882,43.0,585.0,37.77,-122.24,1.625,1.6324786324786327,0.48547008547008547
556,2.975,43.0,2086.0,37.77,-122.25,2.434,2.0752636625119845,0.5321188878235859
557,5.1039,52.0,1303.0,37.76,-122.23,2.738,2.3108211818879507,0.41596316193399846
558,4.1458,52.0,374.0,37.76,-122.23,2.485,2.804812834224599,0.4946524064171122
559,3.4762,52.0,979.0,37.76,-122.24,2.44,2.5577119509703774,0.5270684371807967
560,2.6833,52.0,827.0,37.76,-122.24,2.409,2.2321644498186215,0.5695284159613059
561,5.75,52.0,658.0,37.76,-122.23,3.063,2.5911854103343464,0.3738601823708207
562,3.9632,50.0,654.0,37.75,-122.23,2.4,2.3577981651376145,0.4418960244648318
563,4.9489,45.0,384.0,37.75,-122.24,2.471,2.3203125,0.4036458333333333
564,4.8711,27.0,1499.0,37.75,-122.24,2.866,2.7024683122081385,0.5023348899266178
565,3.0718,52.0,1128.0,37.76,-122.24,2.667,2.345744680851064,0.5150709219858156
566,3.6719,49.0,1110.0,37.76,-122.24,2.298,2.1873873873873872,0.4729729729729731
567,4.6094,52.0,1119.0,37.76,-122.24,2.293,2.294012511170688,0.3896336014298481
568,4.5213,21.0,2930.0,37.73,-122.24,2.284,2.3996587030716725,0.42627986348122865
569,4.4562,25.0,897.0,37.74,-122.25,2.062,2.133779264214047,0.40691192865105913
